Timestamp,Hazard_Type,Severity,Confidence,Latitude,Longitude
2026-09-06 19:24:07,AP-234,Garbage,CRITICAL,0.87,16.180898,81.12996
2026-09-06 19:24:08,AP-234,Garbage,CRITICAL,0.84,16.181281,81.129833
2026-09-06 19:26:22,AP-234,Garbage,CRITICAL,0.83,16.181334,81.129993
2026-09-06 19:26:23,AP-234,Garbage,CRITICAL,0.92,16.180598,81.131024
2026-09-06 19:26:24,AP-234,Garbage,CRITICAL,0.92,16.180843,81.130752
2026-09-06 19:26:26,AP-234,Garbage,CRITICAL,0.92,16.180437,81.13104
2026-09-06 19:26:38,AP-234,Garbage,CRITICAL,0.77,16.181035,81.130109
2026-09-06 19:26:40,AP-234,Pothole,MODERATE,0.20,16.18013,81.130487
2026-09-06 19:26:41,AP-234,Pothole,MODERATE,0.34,16.181214,81.129973
2026-09-06 19:26:44,AP-234,Garbage,CRITICAL,0.77,16.180941,81.130489
2026-09-06 19:26:45,AP-234,Garbage,CRITICAL,0.86,16.180192,81.130886
2026-09-06 19:28:58,AP-234,Garbage,CRITICAL,0.89,16.180958,81.130129
2026-09-06 19:28:59,AP-234,Garbage,CRITICAL,0.88,16.180855,81.13094
2026-09-06 19:29:00,AP-234,Garbage,CRITICAL,0.82,16.181061,81.131044
2026-09-06 19:29:01,AP-234,Garbage,CRITICAL,0.79,16.181114,81.129805
2026-09-06 19:29:02,AP-234,Garbage,CRITICAL,0.78,16.18132,81.130894
2026-09-06 19:29:04,AP-234,Garbage,CRITICAL,0.78,16.18116,81.130197
2026-09-06 19:29:07,AP-234,Pothole,CRITICAL,0.77,16.180453,81.130469
2026-09-06 19:29:08,AP-234,Pothole,CRITICAL,0.82,16.180795,81.130229
2026-09-06 19:29:09,AP-234,Garbage,CRITICAL,0.77,16.180513,81.129507
2026-09-06 19:29:09,AP-234,Pothole,CRITICAL,0.80,16.180429,81.130964
2026-09-06 19:29:10,AP-234,Garbage,CRITICAL,0.75,16.180182,81.130965
2026-09-06 19:29:18,AP-234,Garbage,CRITICAL,0.74,16.181275,81.129847
2026-09-06 19:29:19,AP-234,Garbage,CRITICAL,0.92,16.181522,81.130449
2026-09-06 19:29:21,AP-234,Garbage,CRITICAL,0.92,16.180822,81.131037
2026-09-06 19:29:22,AP-234,Garbage,CRITICAL,0.92,16.180122,81.130738
2026-09-06 19:29:23,AP-234,Garbage,CRITICAL,0.92,16.180815,81.130808
2026-09-06 19:29:24,AP-234,Garbage,CRITICAL,0.88,16.18106,81.130023
2026-09-06 19:29:26,AP-234,Garbage,CRITICAL,0.84,16.18131,81.13068
2026-09-06 19:31:43,Waterlogging,CRITICAL,0.74,16.18085,81.130833
2026-09-06 19:31:43,Garbage,CRITICAL,0.88,16.181096,81.13024
2026-09-06 19:31:44,Waterlogging,CRITICAL,0.73,16.18048,81.130961
2026-09-06 19:31:45,Waterlogging,CRITICAL,0.74,16.180547,81.12956
2026-09-06 19:31:47,Pothole,CRITICAL,0.78,16.180505,81.13016
2026-09-06 19:31:51,Waterlogging,CRITICAL,0.81,16.180633,81.129686
2026-09-06 19:31:52,Pothole,MODERATE,0.64,16.181443,81.130345
2026-09-06 19:31:53,Pothole,CRITICAL,0.76,16.180688,81.130743
2026-09-06 19:31:55,Pothole,CRITICAL,0.85,16.181236,81.130519
2026-09-06 19:31:56,Waterlogging,CRITICAL,0.75,16.180533,81.130242
2026-09-06 19:31:57,Waterlogging,CRITICAL,0.77,16.181184,81.129821
2026-09-06 19:31:58,Pothole,CRITICAL,0.82,16.180631,81.129751
2026-09-06 19:32:02,Garbage,CRITICAL,0.92,16.180278,81.130722
2026-09-06 19:32:04,Garbage,CRITICAL,0.92,16.181488,81.12956
2026-09-06 19:32:05,Garbage,CRITICAL,0.92,16.180104,81.130019
2026-09-06 19:32:06,Garbage,CRITICAL,0.92,16.180686,81.131086
2026-09-06 19:32:07,Garbage,CRITICAL,0.92,16.181592,81.130511
2026-09-06 19:32:09,Garbage,CRITICAL,0.92,16.181205,81.130829
2026-09-06 19:32:10,Garbage,CRITICAL,0.89,16.180342,81.130292
2026-09-06 19:32:11,Waterlogging,CRITICAL,0.76,16.180436,81.131039
2026-09-06 19:32:12,Waterlogging,CRITICAL,0.74,16.181006,81.13032
2026-09-06 19:32:14,Garbage,CRITICAL,0.82,16.180188,81.130798
2026-09-06 19:32:15,Waterlogging,CRITICAL,0.75,16.18137,81.130256
2026-09-06 19:32:16,Waterlogging,CRITICAL,0.75,16.181038,81.130833
2026-09-06 19:32:17,Waterlogging,CRITICAL,0.75,16.18125,81.129815
2026-09-06 19:32:19,Waterlogging,CRITICAL,0.75,16.180508,81.13067
2026-09-06 19:32:20,Waterlogging,CRITICAL,0.75,16.181061,81.130036
2026-09-06 19:32:21,Waterlogging,CRITICAL,0.75,16.18122,81.130544
2026-09-06 19:32:22,Waterlogging,CRITICAL,0.76,16.181251,81.13015
2026-09-06 19:32:24,Waterlogging,CRITICAL,0.75,16.180523,81.130033
2026-09-06 19:32:25,Waterlogging,CRITICAL,0.75,16.181432,81.130221
2026-09-06 19:32:26,Waterlogging,CRITICAL,0.75,16.181513,81.129629
2026-09-06 19:32:27,Waterlogging,CRITICAL,0.75,16.180461,81.13089
2026-09-06 19:32:29,Waterlogging,CRITICAL,0.75,16.180792,81.129644
2026-09-06 19:32:30,Waterlogging,CRITICAL,0.75,16.180374,81.130886
2026-09-06 19:32:31,Waterlogging,CRITICAL,0.75,16.18077,81.130564
2026-09-06 19:32:32,Waterlogging,CRITICAL,0.75,16.181569,81.130004
2026-09-06 19:32:34,Waterlogging,CRITICAL,0.75,16.180169,81.129971
2026-09-06 19:32:35,Waterlogging,CRITICAL,0.75,16.181637,81.131061
2026-09-06 19:32:36,Waterlogging,CRITICAL,0.74,16.181076,81.129992
2026-09-06 19:32:37,Waterlogging,CRITICAL,0.75,16.180252,81.130999
2026-09-06 19:32:39,Waterlogging,CRITICAL,0.75,16.181478,81.131018
2026-09-06 19:32:40,Waterlogging,CRITICAL,0.74,16.180942,81.131037
2026-09-06 19:32:41,Waterlogging,CRITICAL,0.75,16.18051,81.129984
2026-09-06 19:32:42,Waterlogging,CRITICAL,0.74,16.180465,81.130172
2026-09-06 19:32:44,Waterlogging,CRITICAL,0.75,16.181054,81.130332
2026-09-06 19:32:45,Waterlogging,CRITICAL,0.75,16.180704,81.130751
2026-09-06 19:32:46,Waterlogging,CRITICAL,0.75,16.180971,81.130047
2026-09-06 19:32:47,Waterlogging,CRITICAL,0.74,16.181072,81.129706
2026-09-06 19:32:49,Waterlogging,CRITICAL,0.75,16.180135,81.12996
2026-09-06 19:32:50,Waterlogging,CRITICAL,0.74,16.180535,81.129729
2026-09-06 19:32:53,Waterlogging,CRITICAL,0.74,16.181407,81.130107
2026-09-06 19:34:41,AP-234,Garbage,CRITICAL,0.85,16.181643,81.130783
2026-09-06 19:34:43,AP-234,Garbage,CRITICAL,0.74,16.180738,81.130703
2026-09-06 19:34:45,AP-234,Pothole,CRITICAL,0.71,16.18086,81.129802
2026-09-06 19:34:46,AP-234,Pothole,CRITICAL,0.82,16.180281,81.130822
2026-09-06 19:34:47,AP-234,Pothole,CRITICAL,0.78,16.180921,81.129989
2026-09-06 19:34:48,AP-234,Garbage,CRITICAL,0.92,16.180437,81.130165
2026-09-06 19:34:52,AP-234,Pothole,CRITICAL,0.84,16.18028,81.130611
2026-09-06 19:34:53,AP-234,Garbage,CRITICAL,0.92,16.180996,81.130057
2026-09-06 19:34:55,AP-234,Garbage,CRITICAL,0.89,16.18013,81.12984
2026-09-06 19:34:55,AP-234,Pothole,CRITICAL,0.65,16.180503,81.131044
2026-09-06 19:34:56,AP-234,Pothole,CRITICAL,0.85,16.180445,81.129746
2026-09-06 19:35:02,AP-234,Garbage,CRITICAL,0.35,16.180516,81.129531
2026-09-06 19:35:12,AP-234,Garbage,CRITICAL,0.41,16.18057,81.130622
2026-09-06 19:35:15,AP-234,Garbage,CRITICAL,0.53,16.180319,81.130617
2026-09-06 19:35:16,AP-234,Garbage,CRITICAL,0.43,16.181346,81.130843
2026-09-06 19:35:18,AP-234,Garbage,CRITICAL,0.44,16.180649,81.131081
2026-09-06 19:35:19,AP-234,Garbage,CRITICAL,0.37,16.180218,81.130456
2026-09-06 19:36:38,AP-234,Garbage,CRITICAL,0.43,16.180945,81.130915
2026-09-06 19:36:51,AP-234,Garbage,CRITICAL,0.74,16.180881,81.130409
2026-09-06 19:36:59,AP-234,Pothole,CRITICAL,0.87,16.18019,81.130902
2026-09-06 19:36:59,AP-234,Garbage,CRITICAL,0.78,16.180525,81.130697
2026-09-06 19:37:00,AP-234,Pothole,CRITICAL,0.83,16.180364,81.12993
2026-09-06 19:37:01,AP-234,Garbage,CRITICAL,0.47,16.180297,81.130595
2026-09-06 19:37:08,AP-234,Garbage,CRITICAL,0.92,16.181126,81.130614
2026-09-06 19:37:09,AP-234,Garbage,CRITICAL,0.92,16.181141,81.130284
2026-09-06 19:37:11,AP-234,Garbage,CRITICAL,0.75,16.180132,81.129812
2026-09-06 19:37:12,AP-234,Garbage,CRITICAL,0.76,16.18086,81.130317
2026-09-06 19:37:14,AP-234,Pothole,MINOR,0.53,16.181314,81.12996
2026-09-06 19:37:16,AP-234,Garbage,CRITICAL,0.87,16.180796,81.130106
2026-09-06 19:37:17,AP-234,Garbage,CRITICAL,0.92,16.180858,81.129674
2026-09-06 19:37:19,AP-234,Pothole,CRITICAL,0.82,16.181486,81.130455
2026-09-06 19:37:21,AP-234,Pothole,CRITICAL,0.85,16.180498,81.129743
2026-09-06 19:37:25,AP-234,Pothole,MINOR,0.58,16.181247,81.129538
2026-09-06 19:37:25,AP-234,Garbage,CRITICAL,0.78,16.180381,81.130984
2026-09-06 19:37:27,AP-234,Garbage,CRITICAL,0.92,16.181631,81.129567
2026-09-06 19:37:28,AP-234,Pothole,MINOR,0.52,16.180816,81.130308
2026-09-06 19:37:29,AP-234,Pothole,CRITICAL,0.82,16.181442,81.130822
2026-09-06 19:37:31,AP-234,Pothole,CRITICAL,0.87,16.181679,81.130234
2026-09-06 19:37:31,AP-234,Garbage,CRITICAL,0.92,16.180186,81.130778
2026-09-06 21:10:01,AP-234,Garbage,CRITICAL,0.80,16.18078,81.131006
2026-09-06 21:10:07,AP-234,Pothole,MINOR,0.61,16.180829,81.129737
2026-09-06 21:10:08,AP-234,Pothole,CRITICAL,0.86,16.180424,81.130349
2026-09-06 21:10:08,AP-234,Garbage,CRITICAL,0.92,16.180663,81.131023
2026-09-06 21:10:10,AP-234,Pothole,CRITICAL,0.84,16.180709,81.12976
2026-09-06 21:10:11,AP-234,Pothole,CRITICAL,0.85,16.18072,81.130178
2026-09-06 21:12:08,AP-234,Garbage,CRITICAL,0.76,16.18071,81.130038
2026-09-06 21:12:08,AP-234,Garbage,CRITICAL,0.92,16.18092,81.130883
2026-09-06 21:12:10,AP-234,Garbage,CRITICAL,0.92,16.180694,81.13013
2026-09-06 21:12:11,AP-234,Garbage,CRITICAL,0.82,16.18073,81.130089
2026-09-06 21:12:12,AP-234,Garbage,CRITICAL,0.81,16.180922,81.129758
2026-09-06 21:12:14,AP-234,Garbage,CRITICAL,0.81,16.180473,81.130227
2026-09-06 21:12:15,AP-234,Garbage,CRITICAL,0.80,16.18077,81.130192
2026-09-06 21:12:16,AP-234,Garbage,CRITICAL,0.92,16.180779,81.130867
2026-09-06 21:12:20,AP-234,Pothole,CRITICAL,0.74,16.180507,81.131055
2026-09-06 21:12:21,AP-234,Pothole,CRITICAL,0.87,16.181054,81.129565
2026-09-06 21:12:22,AP-234,Pothole,CRITICAL,0.86,16.181129,81.130973
2026-09-06 21:12:23,AP-234,Pothole,CRITICAL,0.88,16.1814,81.129679
2026-09-06 21:12:27,AP-234,Garbage,CRITICAL,0.92,16.181504,81.130067
2026-09-06 21:12:28,AP-234,Garbage,CRITICAL,0.92,16.180742,81.13101
2026-09-06 21:12:29,AP-234,Garbage,CRITICAL,0.92,16.180831,81.130367
2026-09-06 21:12:30,AP-234,Pothole,CRITICAL,0.84,16.180742,81.130555
2026-09-06 21:12:31,AP-234,Pothole,CRITICAL,0.87,16.181002,81.131094
2026-09-06 21:12:33,AP-234,Garbage,CRITICAL,0.92,16.180879,81.130394
2026-09-06 21:12:35,AP-234,Garbage,CRITICAL,0.92,16.180986,81.130936
2026-09-06 21:12:36,AP-234,Garbage,CRITICAL,0.92,16.180344,81.130451
2026-09-06 21:12:37,AP-234,Garbage,CRITICAL,0.92,16.181494,81.130736
2026-09-06 21:12:39,AP-234,Garbage,CRITICAL,0.92,16.181305,81.129971
2026-09-06 21:12:40,AP-234,Garbage,CRITICAL,0.92,16.180336,81.130293
2026-09-06 21:12:41,AP-234,Garbage,CRITICAL,0.92,16.180323,81.130022
2026-09-06 21:12:42,AP-234,Garbage,CRITICAL,0.92,16.181514,81.13065
2026-09-06 21:12:44,AP-234,Garbage,CRITICAL,0.85,16.18169,81.130437
2026-09-06 21:12:49,AP-234,Pothole,MINOR,0.46,16.180947,81.129871
2026-09-06 21:14:32,AP-234,Pothole,CRITICAL,0.92,16.18167,81.129598
2026-09-06 21:14:33,AP-234,Pothole,CRITICAL,0.85,16.181416,81.131024
2026-09-06 21:14:34,AP-234,Pothole,CRITICAL,0.87,16.180557,81.129602
2026-09-06 21:16:39,AP-234,Garbage,CRITICAL,0.76,16.180155,81.129516
2026-09-06 21:16:49,AP-234,Garbage,CRITICAL,0.81,16.180865,81.13094
2026-09-06 21:16:54,AP-234,Garbage,CRITICAL,0.76,16.180273,81.129731
2026-09-06 21:16:56,AP-234,Garbage,CRITICAL,0.76,16.181308,81.130191
2026-09-06 21:16:57,AP-234,Garbage,CRITICAL,0.75,16.181578,81.129813
2026-09-06 21:16:59,AP-234,Garbage,CRITICAL,0.76,16.181605,81.130481
2026-09-06 21:17:00,AP-234,Garbage,CRITICAL,0.77,16.18097,81.130502
2026-09-06 21:22:39,AP-234,Garbage,CRITICAL,0.83,16.180248,81.130454
2026-09-06 21:22:40,AP-234,Garbage,CRITICAL,0.75,16.1811,81.129716
2026-09-06 21:22:41,AP-234,Garbage,CRITICAL,0.76,16.181612,81.131087
2026-09-06 21:22:42,AP-234,Garbage,CRITICAL,0.77,16.181568,81.129993
2026-09-06 21:22:45,AP-234,Pothole,MODERATE,0.54,16.181668,81.130154
2026-09-06 21:22:46,AP-234,Garbage,CRITICAL,0.80,16.180979,81.129931
2026-09-06 21:22:47,AP-234,Pothole,CRITICAL,0.84,16.180454,81.129775
2026-09-06 21:22:48,AP-234,Pothole,CRITICAL,0.88,16.180774,81.130391
2026-09-06 21:22:49,AP-234,Pothole,CRITICAL,0.79,16.180612,81.129954
2026-09-06 21:22:51,AP-234,Garbage,CRITICAL,0.77,16.180602,81.13036
2026-09-06 21:27:37,AP-234,Garbage,CRITICAL,0.75,16.181519,81.130653
2026-09-06 21:31:37,AP-234,Pothole,MODERATE,0.49,16.181456,81.130206
2026-09-06 21:31:38,AP-234,Pothole,CRITICAL,0.86,16.1803,81.130958
2026-09-06 21:31:39,AP-234,Garbage,CRITICAL,0.92,16.180236,81.129835
2026-09-06 21:31:39,AP-234,Pothole,CRITICAL,0.86,16.181555,81.13064
2026-09-06 21:31:41,AP-234,Pothole,CRITICAL,0.81,16.181133,81.130436
2026-09-06 21:31:41,AP-234,Garbage,CRITICAL,0.92,16.18118,81.130083
2026-09-06 21:34:41,Pothole,CRITICAL,0.79,16.181159,81.129501
2026-09-06 21:34:42,Pothole,CRITICAL,0.86,16.180913,81.1309
2026-09-06 21:34:43,Pothole,MODERATE,0.65,16.180335,81.130502
2026-09-06 21:34:47,Garbage,CRITICAL,0.92,16.180316,81.130856
2026-09-06 21:34:48,Pothole,CRITICAL,0.80,16.181482,81.129968
2026-09-06 21:34:49,Pothole,CRITICAL,0.90,16.181382,81.129814
2026-09-06 21:34:51,Pothole,CRITICAL,0.88,16.180717,81.130185
2026-09-06 21:34:52,Garbage,CRITICAL,0.92,16.181148,81.130817
2026-09-06 21:34:56,Garbage,CRITICAL,0.76,16.180221,81.13063
2026-09-06 21:34:57,Garbage,CRITICAL,0.92,16.180168,81.13026
2026-09-06 21:34:58,Garbage,CRITICAL,0.92,16.181693,81.13007
2026-09-06 22:12:12,Garbage,CRITICAL,0.76,16.181462,81.130866
2026-09-06 22:12:12,Garbage,CRITICAL,0.84,16.180419,81.1311
2026-09-06 22:12:13,Garbage,CRITICAL,0.82,16.180412,81.130448
2026-09-06 22:12:15,Garbage,CRITICAL,0.81,16.180512,81.129576
2026-09-06 22:12:16,Garbage,CRITICAL,0.79,16.181444,81.130868
2026-09-06 22:12:17,Garbage,CRITICAL,0.75,16.180275,81.130046
2026-09-06 22:12:19,Garbage,CRITICAL,0.75,16.180605,81.130797
2026-09-06 22:19:18,Garbage,CRITICAL,0.86,16.180585,81.130786
2026-09-06 22:19:19,Garbage,CRITICAL,0.84,16.181133,81.130541
2026-09-06 22:19:21,Garbage,CRITICAL,0.83,16.180589,81.130608
2026-09-06 22:19:22,Garbage,CRITICAL,0.81,16.181345,81.130278
2026-09-06 22:21:22,Garbage,CRITICAL,0.85,16.18062,81.130707
2026-09-06 22:22:34,Garbage,CRITICAL,0.74,16.180657,81.130997
2026-09-06 22:22:36,Garbage,CRITICAL,0.86,16.181306,81.130122
2026-09-06 22:22:37,Garbage,CRITICAL,0.92,16.180927,81.130063
2026-09-06 22:37:27,Pothole,CRITICAL,0.76,16.180814,81.130257
2026-09-06 22:37:28,Pothole,CRITICAL,0.33,16.181233,81.130899
2026-09-06 22:37:30,Pothole,CRITICAL,0.89,16.180692,81.130108
2026-09-06 22:37:31,Pothole,CRITICAL,0.81,16.180679,81.130955
2026-09-06 22:37:32,Pothole,CRITICAL,0.85,16.181607,81.12964
2026-09-06 22:37:39,Pothole,MINOR,0.28,16.181563,81.129552
2026-09-06 22:46:27,Garbage,CRITICAL,0.75,16.180816,81.130677
2026-09-06 22:46:38,Garbage,CRITICAL,0.92,16.181032,81.130133
2026-09-06 22:46:40,Pothole,CRITICAL,0.85,16.18045,81.129947
2026-09-06 22:46:43,Garbage,CRITICAL,0.92,16.180613,81.130777
2026-09-06 22:46:44,Garbage,CRITICAL,0.92,16.181182,81.129535
2026-09-06 22:46:46,Garbage,CRITICAL,0.92,16.181265,81.129774
2026-09-06 22:46:49,Garbage,CRITICAL,0.92,16.181026,81.130825
2026-09-06 22:46:51,Garbage,CRITICAL,0.92,16.181638,81.129515
2026-09-06 22:46:53,Garbage,CRITICAL,0.79,16.180377,81.129775
2026-09-06 22:46:54,Garbage,CRITICAL,0.79,16.18166,81.131042
2026-09-06 22:46:55,Garbage,CRITICAL,0.79,16.180284,81.130878
2026-09-06 22:46:57,Garbage,CRITICAL,0.81,16.180728,81.131086
2026-09-06 22:46:58,Garbage,CRITICAL,0.81,16.181191,81.129834
2026-09-06 22:47:00,Garbage,CRITICAL,0.82,16.180767,81.130958
2026-09-06 22:47:01,Garbage,CRITICAL,0.83,16.180857,81.1304
2026-09-06 22:47:02,Garbage,CRITICAL,0.82,16.181575,81.130221
2026-09-06 22:47:04,Garbage,CRITICAL,0.82,16.180769,81.131055
2026-09-06 22:47:05,Garbage,CRITICAL,0.82,16.180515,81.131018
2026-09-06 22:47:06,Garbage,CRITICAL,0.81,16.181632,81.129914
2026-09-06 22:47:07,Garbage,CRITICAL,0.79,16.181387,81.130335
2026-09-06 22:47:09,Garbage,CRITICAL,0.76,16.180966,81.130997
2026-09-06 22:47:10,Garbage,CRITICAL,0.76,16.181449,81.129819
2026-09-06 22:47:11,Garbage,CRITICAL,0.76,16.181323,81.129838
2026-09-06 22:47:13,Garbage,CRITICAL,0.76,16.180924,81.129593
2026-09-06 22:47:20,Garbage,CRITICAL,0.77,16.181228,81.130092
2026-09-06 22:47:25,Pothole,MINOR,0.34,16.181335,81.130563
2026-09-06 22:47:27,Pothole,MINOR,0.33,16.181462,81.129517
2026-09-06 22:47:28,Pothole,MINOR,0.34,16.181508,81.129807
2026-09-06 22:47:30,Pothole,MINOR,0.35,16.181439,81.129852
2026-09-06 22:47:31,Pothole,MINOR,0.39,16.18133,81.129675
2026-09-06 22:50:55,Garbage,CRITICAL,0.76,16.180826,81.129647
2026-09-06 22:50:57,Garbage,CRITICAL,0.76,16.180107,81.130325
2026-09-06 22:51:00,Garbage,CRITICAL,0.86,16.181025,81.130166
2026-09-06 22:51:03,Garbage,CRITICAL,0.76,16.180467,81.130567
2026-09-06 22:51:05,Garbage,CRITICAL,0.76,16.180524,81.130148
2026-09-06 22:51:06,Garbage,CRITICAL,0.76,16.180791,81.130321
2026-09-06 22:51:08,Garbage,CRITICAL,0.76,16.181209,81.129753
2026-09-06 22:51:13,Garbage,CRITICAL,0.76,16.180351,81.129775
2026-09-06 22:53:32,Garbage,CRITICAL,0.92,16.180265,81.130647
2026-09-06 22:53:34,Garbage,CRITICAL,0.92,16.18126,81.13041
2026-09-06 22:53:35,Garbage,CRITICAL,0.84,16.181314,81.130457
2026-09-06 22:53:36,Garbage,CRITICAL,0.92,16.180847,81.130027
2026-09-06 22:53:37,Garbage,CRITICAL,0.92,16.180167,81.13073
2026-09-06 22:55:23,Garbage,CRITICAL,0.92,16.180131,81.129998
2026-09-06 22:55:25,Garbage,CRITICAL,0.92,16.181102,81.130203
2026-09-06 22:55:27,Garbage,CRITICAL,0.92,16.181505,81.131053
2026-09-06 22:55:28,Garbage,CRITICAL,0.92,16.181312,81.129794
2026-09-06 22:55:30,Garbage,CRITICAL,0.82,16.180145,81.130926
2026-09-06 22:55:33,Garbage,CRITICAL,0.92,16.180251,81.129582
2026-09-06 22:57:12,Garbage,CRITICAL,0.92,16.180819,81.130557
2026-09-06 22:59:12,Garbage,CRITICAL,0.92,16.180969,81.129987
2026-09-06 22:59:13,Pothole,CRITICAL,0.83,16.180182,81.129999
2026-09-06 22:59:15,Pothole,CRITICAL,0.86,16.181166,81.130965
2026-09-06 22:59:16,Pothole,CRITICAL,0.87,16.180447,81.129697
2026-09-06 22:59:17,Garbage,CRITICAL,0.92,16.180798,81.129573
2026-09-06 22:59:18,Pothole,CRITICAL,0.85,16.180826,81.129588
2026-09-06 22:59:38,Garbage,CRITICAL,0.77,16.181452,81.130833
2026-09-06 23:05:33,Pothole,MINOR,0.48,16.1809,81.130377
2026-09-06 23:05:34,Pothole,MINOR,0.60,16.18148,81.130665
2026-09-06 23:05:35,Pothole,MINOR,0.47,16.181345,81.130833
2026-09-06 23:05:37,Pothole,MINOR,0.48,16.181438,81.129973
2026-09-06 23:28:35,Pothole,MINOR,0.33,16.180321,81.129942
2026-09-06 23:28:37,Pothole,MINOR,0.43,16.18024,81.129933
2026-09-06 23:28:38,Pothole,MINOR,0.42,16.18068,81.130012
2026-09-06 23:28:39,Pothole,MINOR,0.40,16.180236,81.130792
2026-09-06 23:28:41,Pothole,MINOR,0.58,16.180806,81.130042
2026-09-06 23:28:42,Pothole,MINOR,0.63,16.181314,81.130188
2026-09-06 23:28:43,Pothole,MINOR,0.48,16.180635,81.129529
2026-09-06 23:30:19,Garbage,CRITICAL,0.74,16.180151,81.130836
2026-09-06 23:30:21,Garbage,CRITICAL,0.74,16.180268,81.129853
2026-09-06 23:30:29,Garbage,CRITICAL,0.76,16.180311,81.130383
2026-09-06 23:30:33,Garbage,CRITICAL,0.75,16.181604,81.129558
2026-09-06 23:30:34,Garbage,CRITICAL,0.75,16.181187,81.130648
2026-09-06 23:30:38,Garbage,CRITICAL,0.82,16.180354,81.130423
2026-09-06 23:35:35,Garbage,CRITICAL,0.92,16.180101,81.130201
2026-09-06 23:35:42,Garbage,CRITICAL,0.92,16.180441,81.129713
2026-09-06 23:35:43,Garbage,CRITICAL,0.75,16.180877,81.130555
2026-09-06 23:35:45,Garbage,CRITICAL,0.92,16.180879,81.130727
2026-09-06 23:35:46,Garbage,CRITICAL,0.92,16.18164,81.130177
2026-09-06 23:35:47,Garbage,CRITICAL,0.92,16.180943,81.130881
2026-09-06 23:35:48,Garbage,CRITICAL,0.92,16.181324,81.129795
2026-09-06 23:35:54,Garbage,CRITICAL,0.92,16.180495,81.129563
2026-09-06 23:38:06,Garbage,CRITICAL,0.74,16.18117,81.131017
2026-09-06 23:38:07,Garbage,CRITICAL,0.74,16.181647,81.130916
2026-09-06 23:38:08,Garbage,CRITICAL,0.74,16.181499,81.1301
2026-09-06 23:38:29,Garbage,CRITICAL,0.76,16.1809,81.129944
2026-09-06 23:46:45,Garbage Pile,CRITICAL,0.64,16.18162,81.130245
2026-09-06 23:46:47,Pothole,CRITICAL,0.81,16.1815,81.130133
2026-09-06 23:46:49,Pothole,MINOR,0.60,16.181014,81.130284
2026-09-06 23:46:51,Pothole,CRITICAL,0.53,16.181395,81.130527
2026-09-06 23:46:53,Pothole,CRITICAL,0.80,16.180251,81.129967
2026-09-06 23:46:55,Pothole,MINOR,0.65,16.181138,81.129607
2026-09-06 23:46:56,Pothole,CRITICAL,0.70,16.180846,81.129598
2026-09-06 23:46:58,Pothole,CRITICAL,0.88,16.180663,81.129904
2026-09-06 23:46:59,Pothole,CRITICAL,0.55,16.180386,81.131067
2026-09-06 23:47:01,Pothole,CRITICAL,0.76,16.180596,81.131027
2026-09-06 23:47:02,Pothole,CRITICAL,0.81,16.180225,81.129611
2026-09-06 23:47:04,Pothole,MODERATE,0.46,16.180871,81.129811
2026-09-06 23:47:06,Pothole,CRITICAL,0.80,16.181242,81.129655
2026-09-06 23:47:07,Pothole,CRITICAL,0.86,16.180216,81.129984
2026-09-06 23:47:56,Pothole,MINOR,0.58,16.18095,81.130659
2026-09-07 18:23:02,Garbage Pile,MODERATE,0.50,16.18047,81.130946
2026-09-07 18:23:09,Garbage Pile,CRITICAL,0.47,16.181269,81.130217
2026-09-07 18:23:10,Garbage Pile,CRITICAL,0.74,16.181216,81.130915
2026-09-07 18:23:12,Garbage Pile,CRITICAL,0.46,16.18032,81.130773
2026-09-07 18:45:01,Garbage Pile,MINOR,0.64,16.181119,81.131055,PENDING
2026-09-07 18:45:03,Pothole,CRITICAL,0.88,16.181128,81.131011,PENDING
2026-09-07 18:45:04,Pothole,CRITICAL,0.88,16.180133,81.130468,PENDING
2026-09-07 18:45:05,Pothole,CRITICAL,0.89,16.181139,81.131018,PENDING
2026-09-07 18:45:06,Pothole,CRITICAL,0.88,16.180696,81.130281,PENDING
2026-09-07 18:45:08,Pothole,CRITICAL,0.85,16.180482,81.12981,PENDING
2026-09-07 18:45:09,Pothole,CRITICAL,0.89,16.180628,81.129771,PENDING
2026-09-08 12:56:35,Pothole,CRITICAL,0.44,16.180116,81.130381
2026-09-08 12:56:37,Garbage Pile,CRITICAL,0.68,16.181508,81.13005
2026-09-08 12:56:41,Garbage Pile,CRITICAL,0.46,16.181417,81.130652
2026-09-08 12:56:51,Pothole,MINOR,0.34,16.181527,81.12977
2026-09-08 12:57:08,Garbage Pile,CRITICAL,0.54,16.18077,81.130109
2026-09-08 12:57:10,Garbage Pile,CRITICAL,0.73,16.180129,81.130357
2026-09-08 12:57:15,Garbage Pile,CRITICAL,0.71,16.181062,81.130301
2026-09-08 12:57:17,Garbage Pile,CRITICAL,0.59,16.180201,81.129801
2026-09-08 12:57:18,Garbage Pile,CRITICAL,0.67,16.181513,81.130458
2026-09-08 12:57:19,Garbage Pile,CRITICAL,0.67,16.180355,81.130364
2026-09-08 12:57:20,Garbage Pile,CRITICAL,0.70,16.181471,81.130536
2026-09-08 12:57:22,Garbage Pile,CRITICAL,0.64,16.180756,81.129559
2026-09-08 12:57:23,Garbage Pile,CRITICAL,0.72,16.181664,81.129778
2026-09-08 12:57:24,Garbage Pile,CRITICAL,0.79,16.180114,81.130245
2026-09-08 12:57:27,Garbage Pile,CRITICAL,0.65,16.180954,81.129899
